id_left,id_right,name_sim,industry_exact,city_exact,company_name_left,industry_left,headquarters_city_left,company_name_right,industry_right,headquarters_city_right,normalized_pair
59628,11956,0.8933333333333334,0,0,Cummins,"['Industries', 'Engineering Products', 'Electrical Products', 'Engines Manufacturing', 'Machinery Manufacturing', 'Energy', 'Manufacturing', 'Industry Machinery']",Indiana,Cummins Careers,Automotive,Columbus,"('cummins', 'cummins careers')"
59663,10308,0.8666666666666666,0,0,Copart,"['Industries', 'Automobile Parts', 'eCommerce', 'Automobile', 'Consumer Durables', 'Business Services']",Texas,Copado,Data management & analytics,Chicago,"('copado', 'copart')"
59677,19000,0.89,0,0,Straumann Holding Ag,"['Healthcare', 'Pharmaceutical', 'Medical Equipment', 'HealthCare Products']",,Straumann,['Medical devices'],,"('straumann', 'straumann holding ag')"
59683,11320,0.8933333333333334,0,0,Twitter,"['Communication Services', 'Software and IT', 'Software Products', 'Technology', 'Internet or Mobile App Based Business', 'Advertising', 'Media', 'Social Media', 'Artificial Intelligence']",California,Twitter Careers,Internet,San Francisco,"('twitter', 'twitter careers')"
59702,46104,0.859963768115942,0,0,Bridgestone Corporation,"['Consumer Cyclical', 'Automobile', 'Automobile Parts', 'Tyres']",Tokyo,Bridgestone Europe Nv Sa,Manufacturing,MONZA E BRIANZA,"('bridgestone corporation', 'bridgestone europe nv sa')"
59826,40911,0.8874358974358976,0,0,Airports Of Thailand,"['Industries', 'Airports Operating', 'Infrastructure']",,Airports of Thailand Public Company Ltd,,Bangkok,"('airports of thailand', 'airports of thailand public company ltd')"
59886,18779,0.904,0,0,Franco-nevada Corporation,"['Basic Materials', 'Mining', 'Gold Mining', 'Precious Metals', 'Metals']",Toronto,Franco-nevada,"['Mining', 'Investment', 'Gold mining']",,"('franco-nevada', 'franco-nevada corporation')"
59992,2996,0.8685314685314686,0,0,Tata Motors,"['Consumer Cyclical', 'Automobile', 'Automobile Parts', 'Construction Equipment', 'Cars', 'Sports Vehicles', 'Bus Manufacturing', 'Commercial Vehicles', 'Manufacturing', 'Trucks', 'Passenger Vehicles', 'Electric Vehicles']",Mumbai,Tata Metaliks,Iron & Steel,,"('tata metaliks', 'tata motors')"
59992,2999,0.8685314685314686,0,0,Tata Motors,"['Consumer Cyclical', 'Automobile', 'Automobile Parts', 'Construction Equipment', 'Cars', 'Sports Vehicles', 'Bus Manufacturing', 'Commercial Vehicles', 'Manufacturing', 'Trucks', 'Passenger Vehicles', 'Electric Vehicles']",Mumbai,Tata Metaliks,Iron & Steel,,"('tata metaliks', 'tata motors')"
60006,19149,0.9,0,0,Tradeweb Markets,"['Financial Services', 'Stock Markets, Trading, Capital Markets', 'Trading']",New York,Tradeweb,['Financial services'],,"('tradeweb', 'tradeweb markets')"
60239,3022,0.8933333333333334,0,0,Vedanta,"['Basic Materials', 'Mining', 'Iron and Steel', 'Metals', 'Zinc', 'Aluminum']",Mumbai,Vedant Fashions,Fashion & Textile,,"('vedant fashions', 'vedanta')"
60239,3035,0.8933333333333334,0,0,Vedanta,"['Basic Materials', 'Mining', 'Iron and Steel', 'Metals', 'Zinc', 'Aluminum']",Mumbai,Vedant Fashions,Fashion & Textile,,"('vedant fashions', 'vedanta')"
60492,46659,0.8584615384615384,0,0,Nomura Holdings,"['Financial Services', 'Asset Management', 'Investments', 'Securities', 'Banking Services', 'Stock Markets, Trading, Capital Markets']",Tokyo,Nomura Co Ltd,Construction,,"('nomura co ltd', 'nomura holdings')"
60764,48811,0.8285714285714286,0,0,China Zheshang Bank Co. Ltd,"['Financial Services', 'Banking Services', 'Credit Cards', 'Mortgage']",,China Zhongwang Holdings Ltd,Metals and Mining,,"('china zheshang bank co. ltd', 'china zhongwang holdings ltd')"
60782,33895,0.9,0,0,Arca Continental,"['Consumer Defensive', 'Beverages', 'Non-Alcoholic Beverages']",,"Arca Continental, S.A.B. de C.V.",,Monterrey,"('arca continental', 'arca continental, s.a.b. de c.v.')"
60814,19316,0.9,0,0,China Gas Holdings,"['Utilities', 'Gas Utilities', 'Oil and Gas']",,China Gas,"['Oil&Gas', 'Energy']",,"('china gas', 'china gas holdings')"
61254,25876,0.8460168447684677,0,1,Shanghai Jin Jiang International Hotels Development,"['Consumer Cyclical', 'Hotels', 'Restaurants']",Shanghai,Shanghai Jin Jiang Capital Company Ltd,,Shanghai,"('shanghai jin jiang capital company ltd', 'shanghai jin jiang international hotels development')"
61303,47640,0.8805194805194805,0,0,Mphasis,"['Technology', 'Software and IT', 'Software Products']",Bangalore,MphasiS Ltd,Technology and Communications,,"('mphasis', 'mphasis ltd')"
61405,50770,0.8254182754182754,0,0,Brookfield Office Properties,"['Real Estate', 'Property Investments', 'Commercial Properties']",New York,Brookfield Infrastructure Partners LP,Construction,,"('brookfield infrastructure partners lp', 'brookfield office properties')"
61505,26775,0.8514285714285714,0,0,Sixt Se,"['Industries', 'Transportation', 'Rent / Lease Services']",,Sixt Leasing SE,,Pullach,"('sixt leasing se', 'sixt se')"
61579,50633,0.87,0,0,Bid Corporation,"['Consumer Defensive', 'Food Chains / Distributor', 'Food Service']",,Bid Corp Ltd,Wholesale,,"('bid corp ltd', 'bid corporation')"
61719,19407,0.890909090909091,0,0,Tecan Group,"['Healthcare', 'Medical Equipment']",,Tecan,,,"('tecan', 'tecan group')"
61751,13708,0.87,0,0,Bank Ozk,"['Financial Services', 'Banking Services']",Arkansas,Bank Pekao,,,"('bank ozk', 'bank pekao')"
61751,16439,0.87,0,0,Bank Ozk,"['Financial Services', 'Banking Services']",Arkansas,Bank Pekao,Financials,,"('bank ozk', 'bank pekao')"
61755,41688,0.8533333333333333,0,0,Rexel,"['Industries', 'Electrical Products']",,Rexceed,Construction,,"('rexceed', 'rexel')"
61782,13999,0.8833333333333333,0,0,Cadence Bancorporation,"['Financial Services', 'Banking Services']",Texas,Cadence Bank,,,"('cadence bancorporation', 'cadence bank')"
61782,47136,0.8833333333333333,0,0,Cadence Bancorporation,"['Financial Services', 'Banking Services']",Texas,Cadence Bank,Financial Services,,"('cadence bancorporation', 'cadence bank')"
61819,42109,0.8670634920634921,0,0,Valvoline,"['Energy', 'Chemicals', 'Oil and Gas']",Kentucky,Valvole Italia,Industrial Goods,,"('valvole italia', 'valvoline')"
61890,20842,0.8923076923076924,0,0,Bankia,"['Financial Services', 'Banking Services']",,Bankfinancial,"['Banks', 'Financial services']",,"('bankfinancial', 'bankia')"
62195,694,0.8584615384615384,0,0,Johnson Matthey,"['Basic Materials', 'Chemicals']",,Johnson Lifts,Industrial Machinery,,"('johnson lifts', 'johnson matthey')"
62197,16805,0.8727272727272728,0,0,Natura & Co,"['Cosmetics', 'FMCG']",,Natra,Conglomerates,,"('natra', 'natura & co')"
62316,11585,0.8933333333333334,0,0,Katerra,"['Construction', 'Infrastructure']",,Katerra Careers,Construction,Menlo Park,"('katerra', 'katerra careers')"
62399,10908,0.8714285714285714,0,0,Clicks Group,"['Healthcare', 'Pharmacy', 'Retail']",,ClickUp,Internet software & services,San Diego,"('clicks group', 'clickup')"
62540,23332,0.8833333333333334,0,0,1&1 Ag,"['Communication Services', 'Telecom', 'Internet Providers']",,1&1,"['Telecommunication', 'Internet']",,"('1&1', '1&1 ag')"
62691,11095,0.9058823529411764,0,0,Indigo Ag,Agriculture Related,,Indigo Ag Careers,Food & Beverages,Boston,"('indigo ag', 'indigo ag careers')"
63045,41520,0.888548951048951,0,0,Sprout Social,"['Technology', 'Software and IT', 'Software Products']",Illinois,Sprout Solutions,Technology,,"('sprout social', 'sprout solutions')"
63234,14906,0.8362393162393162,0,0,Lagardere Sca,"['Consumer Cyclical', 'Media', 'Broadcasting', 'Radio Broadcasting', 'Television Services', 'News Papers / Magazines', 'Retail', 'Conglomerate', 'Multi-Sector', 'Advertising', 'Entertainment', 'Travel and Transport']",Paris,Lagardère Group,Consumer services,,"('lagardere sca', 'lagardère group')"
63511,23270,0.89,0,0,Interroll Holding Ag,"['Industries', 'Industry Machinery']",,Interroll,['Manufacturing'],,"('interroll', 'interroll holding ag')"
63544,8468,0.843939393939394,0,0,Atlas Corp.,"['Financial Services', 'Asset Management']",,Atlas Cycles,Automobile,,"('atlas corp.', 'atlas cycles')"
63544,8526,0.843939393939394,0,0,Atlas Corp.,"['Financial Services', 'Asset Management']",,Atlas Cycles,Automobile,,"('atlas corp.', 'atlas cycles')"
63932,11506,0.8609545454545454,0,1,Empire State Realty Op,"['Real Estate', 'Property Investments']",New York,Empire State Bank Careers,Banking,New York,"('empire state bank careers', 'empire state realty op')"
63982,47800,0.9146753246753246,0,0,Countryside Properties,"['Consumer Cyclical', 'Construction']",,Countryside Partnerships Plc,Construction,,"('countryside partnerships plc', 'countryside properties')"
64015,19714,0.890909090909091,0,0,Uniti Group,"['Real Estate', 'Consumer Services', 'Property Investments']",Arkansas,Uniti,"['Real estate', 'REITs', 'Investment', 'Telecommunication', 'Infrastructure']",,"('uniti', 'uniti group')"
64144,46159,0.9,0,0,Sesa,"['Technology', 'Software and IT']",,Sesa Spa,Services,FIRENZE,"('sesa', 'sesa spa')"
64226,735,0.8487299465240642,0,0,Fortis Healthcare,"['Healthcare', 'Healthcare Service', 'Hospitals']",,Fortis Hospitals,Healthcare / Pharma,,"('fortis healthcare', 'fortis hospitals')"
64329,49381,0.87,0,0,Tri Pointe Group,"['Real Estate', 'Construction', 'Capital Goods']",California,Tri Pointe Homes Inc,Construction,,"('tri pointe group', 'tri pointe homes inc')"
64529,22914,0.89,0,0,Dormakaba Holding Ag,"['Industries', 'Tools and Equipment', 'Security Systems and Solutions', 'Engineering Products']",,Dormakaba,['Security & Protection Services'],,"('dormakaba', 'dormakaba holding ag')"
64655,21926,0.890909090909091,0,0,"Vimeo, Inc.","['Technology', 'Software and IT', 'Television Services']",New York,Vimeo,"['Internet', 'Tech']",,"('vimeo', 'vimeo, inc.')"
64701,8785,0.8366666666666667,0,0,Gsretail,"['Consumer Cyclical', 'Retail']",,Gsrtc,Urban Transport,,"('gsretail', 'gsrtc')"
64878,4932,0.9,0,0,Horiba,"['Technology', 'Technology Hardware and Instruments']",,Horiba India,,,"('horiba', 'horiba india')"
65176,45398,0.8722222222222222,0,0,Energean Plc,"['Energy', 'Oil and Gas']",,Energetic,Energy,,"('energean plc', 'energetic')"
65249,14259,0.85,0,0,Cargojet,"['Industries', 'Logistics', 'Freight Transport']",,Cargoair,Industrials,,"('cargoair', 'cargojet')"
65495,36749,0.8941666666666667,0,0,Viva Energy Reit,Real Estate,,Viva Energy Group Limited,,Docklands,"('viva energy group limited', 'viva energy reit')"
65612,37592,0.9,0,0,Megaport,"['Technology', 'Software and IT Infrastructure']",,Megaport Limited,,Fortitude Valley,"('megaport', 'megaport limited')"
65631,19688,0.8793650793650793,0,0,Killam Apartment Real Estate Investment Trust,"['Real Estate', 'Investments', 'Property Investments']",,Killam Apartment Reit,"['REITs', 'Real estate', 'Investment']",,"('killam apartment real estate investment trust', 'killam apartment reit')"
65755,20864,0.8571428571428571,0,0,Digital Garage,"['Technology', 'Software and IT']",,Digital Domain,['Entertainment'],,"('digital domain', 'digital garage')"
65867,46552,0.89,0,0,Autogrill,"['Consumer Cyclical', 'Restaurants']",,Autogrill Italia Spa,Retail Trade,NOVARA,"('autogrill', 'autogrill italia spa')"
65898,17481,0.8678571428571429,0,0,Biotest,"['Healthcare', 'Biotechnology']",,Biotherm,Skincare Product,,"('biotest', 'biotherm')"
66165,49508,0.876078431372549,0,0,Fuji Oil Holdings,"['Consumer Defensive', 'FMCG', 'Package Foods', 'Food Products']",,Fuji Oil Co Ltd,Energy and Utilities,,"('fuji oil co ltd', 'fuji oil holdings')"
66192,2551,0.8923076923076924,0,0,Kokuyo,"['Industries', 'Furniture', 'Pens & Stationery', 'Toys', 'Office Equipment']",,Kokuyo Camlin,FMCG,,"('kokuyo', 'kokuyo camlin')"
66192,20729,0.8923076923076924,0,0,Kokuyo,"['Industries', 'Furniture', 'Pens & Stationery', 'Toys', 'Office Equipment']",,Kokuyo Camlin,,,"('kokuyo', 'kokuyo camlin')"
66282,11440,0.8481203007518797,0,0,Figure Technologies,"['Technology', 'Software and IT']",,Figure Careers,Financial Services,San Francisco,"('figure careers', 'figure technologies')"
66412,3467,0.8514285714285714,0,0,Thomson Medical Group,"['Hospitals', 'Healthcare Service']",,Thomson Digital,Printing & Publishing,,"('thomson digital', 'thomson medical group')"
66776,64749,0.8495238095238096,0,0,Pt Bumi Serpong Damai Tbk,Real Estate,,Pt Bumi Resources Tbk,"['Energy', 'Coal Mining']",,"('pt bumi resources tbk', 'pt bumi serpong damai tbk')"
66819,15824,0.8678571428571429,0,0,Beneteau,"['Consumer Cyclical', 'Boats', 'Leisure']",,Benetti,Industrials,,"('beneteau', 'benetti')"
66862,51967,0.8558823529411764,0,0,Alphamab Oncology,"['Healthcare', 'Biotechnology']",,Alphabet Inc,Technology and Communications,,"('alphabet inc', 'alphamab oncology')"
66917,22410,0.9,0,0,Ci&t Inc,,,Ci&t,"['Software', 'Tech']",,"('ci&t', 'ci&t inc')"
67008,18896,0.8559294656077534,0,0,National Bank Holdings Corporation,"['Financial Services', 'Banking Services']",Colorado,National Bank Of Canada,"['Banks', 'Financial services']",,"('national bank holdings corporation', 'national bank of canada')"
67008,59814,0.8559294656077534,1,0,National Bank Holdings Corporation,"['Financial Services', 'Banking Services']",Colorado,National Bank Of Canada,"['Financial Services', 'Banking Services']",Montreal,"('national bank holdings corporation', 'national bank of canada')"
67090,25221,0.87,0,0,Razorpay,"['Digital Payment Solution Services', 'Software and IT', 'Technology']",Bangalore,Razor Labs,,Tel Aviv,"('razor labs', 'razorpay')"
67143,10171,0.8833333333333334,0,0,Dxy,,,Dxy.cn,Health,Hangzhou,"('dxy', 'dxy.cn')"
67222,22176,0.8769230769230769,0,0,Perfect Diary,,,Perfect Corp.,"['Software', 'Tech', 'Cosmetics and Beauty']",,"('perfect corp.', 'perfect diary')"
67240,32005,0.8508255933952529,0,0,Taimei Technology,,,"Taimide Tech., Inc.",,Hsinchu City,"('taimei technology', 'taimide tech., inc.')"
67546,26450,0.8133333333333334,0,0,El.en,"['Healthcare', 'Medical Equipment']",,El.En. SpA,,Epalinges,"('el.en', 'el.en. spa')"
67546,46632,0.9,0,0,El.en,"['Healthcare', 'Medical Equipment']",,El.en. Spa,Manufacturing,FIRENZE,"('el.en', 'el.en. spa')"
67559,20829,0.890909090909091,0,0,"Vroom, Inc.","['Retail', 'Automobile', 'Automobile Dealers']",California,Vroom,"['Used car retailer', 'Internet', 'Car retail']",,"('vroom', 'vroom, inc.')"
67559,67265,0.890909090909091,0,0,"Vroom, Inc.","['Retail', 'Automobile', 'Automobile Dealers']",California,Vroom,,,"('vroom', 'vroom, inc.')"
67566,30795,0.8611832611832613,0,0,Graphite India,"['Industries', 'Electrical Products', 'Capital Goods']",,"Graphite One, Inc.",,Vancouver,"('graphite india', 'graphite one, inc.')"
67849,5749,0.8873889268626111,0,0,Myoung Shin Industrial,"['Consumer Cyclical', 'Automobile Parts']",,Myoung Shin India Automotive,Auto Components,,"('myoung shin india automotive', 'myoung shin industrial')"
67994,29795,0.9,0,0,Merus,"['Healthcare', 'Biotechnology']",,Merus N.V.,,Utrecht,"('merus', 'merus n.v.')"
68070,21985,0.9066666666666666,0,0,Nhn Corporation,"['Communication Services', 'Gaming', 'Software and IT']",,Nhn Corp,"['Video games', 'Entertainment']",,"('nhn corp', 'nhn corporation')"
68229,33288,0.9,0,0,Raksul,"['Industries', 'Printing', 'Business Services']",,"Raksul, Inc.",,Tokyo,"('raksul', 'raksul, inc.')"
68489,11125,0.8666666666666666,0,0,Amadeus Fire Ag,"['Industries', 'Outsourcing and Staffing']",,Amadeus Careers,Information Technology & Services,Madrid,"('amadeus careers', 'amadeus fire ag')"
68659,41318,0.8238095238095238,0,0,Isracard,Financial Services,,Isprava,Construction,,"('isprava', 'isracard')"
68878,9381,0.8787878787878788,0,0,Andhra Bank,"['Financial Services', 'Banking Services']",,Andhra Paper,Pulp & Paper,,"('andhra bank', 'andhra paper')"
68902,3412,0.8383333333333334,0,0,Sundaram-clayton,"['Consumer Cyclical', 'Automobile', 'Automobile Parts', 'Metal Products Manufacturing']",,Sundaram Motors,Automobile,,"('sundaram motors', 'sundaram-clayton')"
69153,313,0.9066666666666666,0,0,Kalyan Jewellers India Limited,"['Luxury Goods', 'Retail', 'Jewellery']",,Kalyan Jewellers,Metals & Mining,,"('kalyan jewellers', 'kalyan jewellers india limited')"
69203,29255,0.8858823529411766,0,0,Svolder Ab (publ),"['Financial Services', 'Asset Management', 'Investments']",,Svolder AB,,Stockholm,"('svolder ab', 'svolder ab (publ)')"
69335,29274,0.8719298245614036,0,0,Collectors Universe,"['Industries', 'Business Services']",California,Collector AB,,Gothenburg,"('collector ab', 'collectors universe')"
69584,13112,0.8721621621621622,0,0,Shenzhen Minde Electronics Technology,"['Industries', 'Electronics']",,Shenzhen Mindray Bio-Medical Electronics,,,"('shenzhen minde electronics technology', 'shenzhen mindray bio-medical electronics')"
71301,57544,0.8846719457013574,0,0,DIGITAL LEDGER OU,,Tallinn,DIGITAL TRIO LTD,62020 - Information technology consultancy activities,,"('digital ledger ou', 'digital trio ltd')"
72686,5891,0.8718954248366013,0,0,INTERPOLIMERI SPA,,LIMENA,INTERPLEX,,,"('interplex', 'interpolimeri spa')"
74448,57544,0.8846719457013574,0,0,DIGITAL LEDGER OU,,Tallinn,DIGITAL TRIO LTD,62020 - Information technology consultancy activities,,"('digital ledger ou', 'digital trio ltd')"
75559,5891,0.8718954248366013,0,0,INTERPOLIMERI SPA,,LIMENA,INTERPLEX,,,"('interplex', 'interpolimeri spa')"
